Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,Kitche0.0001bvGr,KitchenQual,TotRmsAbvGrd,Functio0.0001l,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
863.00,20.00,RL,81.00,9672.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6.00,5.00,1984.00,1985.00,Hip,CompShg,HdBoard,Plywood,None,0.00,TA,TA,PConc,Gd,TA,No,GLQ,338.00,Unf,0.00,702.00,1040.00,GasA,TA,Y,SBrkr,1097.00,0.00,0.00,1097.00,0.00,0.00,2.00,0.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1986.00,Unf,2.00,480.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2010.00,WD,Normal,152000.00
864.00,20.00,RL,70.00,7931.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,5.00,1959.00,1959.00,Hip,CompShg,BrkFace,Plywood,None,0.00,TA,TA,CBlock,TA,TA,No,BLQ,1148.00,Unf,0.00,0.00,1148.00,GasA,TA,Y,SBrkr,1148.00,0.00,0.00,1148.00,1.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1959.00,Unf,1.00,672.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00,WD,Normal,132500.00
865.00,20.00,FV,72.00,8640.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.00,5.00,2007.00,2008.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,Gd,TA,PConc,Ex,TA,No,Unf,0.00,Unf,0.00,1372.00,1372.00,GasA,Ex,Y,SBrkr,1372.00,0.00,0.00,1372.00,0.00,0.00,2.00,0.00,3.00,1.00,Gd,6.00,Typ,0.00,Attchd,2008.00,Fin,2.00,529.00,TA,TA,Y,0.00,140.00,0.00,0.00,0.00,0.00,0.00,5.00,2008.00,New,Partial,250580.00
866.00,20.00,RL,0.00,8750.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,6.00,1970.00,1970.00,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.00,TA,TA,CBlock,TA,TA,No,BLQ,828.00,Unf,0.00,174.00,1002.00,GasA,TA,Y,SBrkr,1002.00,0.00,0.00,1002.00,1.00,0.00,1.00,0.00,3.00,1.00,TA,5.00,Typ,0.00,Detchd,1973.00,Unf,2.00,902.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2009.00,WD,Normal,148500.00
867.00,20.00,RL,67.00,10656.00,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8.00,5.00,2006.00,2007.00,Gable,CompShg,VinylSd,VinylSd,Stone,274.00,Gd,TA,PConc,Gd,TA,Av,Unf,0.00,Unf,0.00,1638.00,1638.00,GasA,Ex,Y,SBrkr,1646.00,0.00,0.00,1646.00,0.00,0.00,2.00,0.00,3.00,1.00,Gd,6.00,Typ,1.00,Attchd,2007.00,RFn,3.00,870.00,TA,TA,Y,192.00,80.00,0.00,0.00,0.00,0.00,0.00,11.00,2007.00,New,Partial,248900.00
868.00,20.00,RL,85.00,6970.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4.00,5.00,1961.00,1961.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,TA,TA,CBlock,TA,TA,No,ALQ,932.00,Unf,0.00,108.00,1040.00,GasA,TA,Y,SBrkr,1120.00,0.00,0.00,1120.00,1.00,0.00,1.00,1.00,3.00,1.00,Fa,5.00,Typ,0.00,Attchd,1961.00,RFn,2.00,544.00,TA,TA,Y,168.00,0.00,0.00,0.00,0.00,0.00,400.00,5.00,2007.00,WD,Normal,129000.00
869.00,60.00,RL,0.00,14762.00,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5.00,6.00,1948.00,1950.00,Gable,CompShg,Plywood,Plywood,None,0.00,TA,TA,Slab,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GasA,Gd,Y,SBrkr,1547.00,720.00,53.00,2320.00,0.00,0.00,2.00,0.00,2.00,1.00,TA,7.00,Typ,1.00,Attchd,1979.00,Unf,2.00,672.00,TA,TA,P,120.00,144.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00,WD,Normal,169000.00
870.00,60.00,RL,80.00,9938.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.00,5.00,1993.00,1994.00,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.00,Gd,TA,PConc,Gd,TA,No,GLQ,750.00,Unf,0.00,300.00,1050.00,GasA,Ex,Y,SBrkr,1062.00,887.00,0.00,1949.00,1.00,0.00,2.00,1.00,3.00,1.00,Gd,8.00,Typ,1.00,Attchd,1993.00,Fin,2.00,574.00,TA,TA,Y,156.00,90.00,0.00,0.00,0.00,0.00,0.00,6.00,2010.00,WD,Normal,236000.00
871.00,20.00,RL,60.00,6600.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,PosN,Norm,1Fam,1Story,5.00,5.00,1962.00,1962.00,Hip,CompShg,MetalSd,MetalSd,None,0.00,TA,TA,CBlock,TA,TA,No,Unf,0.00,Unf,0.00,894.00,894.00,GasA,Gd,N,SBrkr,894.00,0.00,0.00,894.00,0.00,0.00,1.00,0.00,2.00,1.00,TA,5.00,Typ,0.00,Detchd,1962.00,Unf,1.00,308.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2009.00,WD,Normal,109500.00
872.00,60.00,RL,70.00,8750.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6.00,5.00,1998.00,1998.00,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.00,TA,TA,PConc,Gd,TA,No,GLQ,505.00,Unf,0.00,299.00,804.00,GasA,Ex,Y,SBrkr,804.00,878.00,0.00,1682.00,0.00,0.00,2.00,1.00,3.00,1.00,Gd,7.00,Typ,0.00,Attchd,1998.00,RFn,2.00,523.00,TA,TA,Y,0.00,77.00,0.00,0.00,0.00,0.00,0.00,6.00,2010.00,WD,Normal,200500.00
873.00,20.00,RL,74.00,8892.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,7.00,1953.00,1996.00,Gable,CompShg,WdShing,Wd Shng,None,0.00,Gd,TA,Stone,TA,TA,Av,Unf,0.00,Unf,0.00,105.00,105.00,GasA,Gd,Y,SBrkr,910.00,0.00,0.00,910.00,0.00,0.00,1.00,0.00,3.00,1.00,Gd,5.00,Typ,0.00,Attchd,1953.00,Unf,2.00,414.00,TA,TA,Y,196.00,0.00,150.00,0.00,0.00,0.00,0.00,10.00,2008.00,WD,Normal,116000.00
874.00,40.00,RL,60.00,12144.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,7.00,1949.00,1950.00,Gable,CompShg,HdBoard,HdBoard,None,0.00,Gd,TA,CBlock,TA,TA,No,Rec,375.00,Unf,0.00,457.00,832.00,GasA,Gd,Y,SBrkr,1036.00,0.00,232.00,1268.00,0.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,1.00,Attchd,1949.00,Unf,1.00,288.00,TA,TA,Y,0.00,28.00,0.00,0.00,0.00,0.00,0.00,9.00,2009.00,WD,Normal,133000.00
875.00,50.00,RM,52.00,5720.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5.00,6.00,1941.00,1950.00,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.00,TA,TA,CBlock,TA,TA,No,Unf,0.00,Unf,0.00,676.00,676.00,GasA,Ex,Y,SBrkr,676.00,455.00,0.00,1131.00,0.00,0.00,1.00,1.00,3.00,1.00,TA,5.00,Typ,0.00,Detchd,1941.00,Unf,1.00,200.00,TA,TA,Y,26.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2009.00,WD,Abnorml,66500.00
876.00,60.00,FV,75.00,9000.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.00,5.00,2007.00,2007.00,Gable,CompShg,CemntBd,CmentBd,None,0.00,Gd,TA,PConc,Gd,TA,Av,GLQ,64.00,Unf,0.00,1120.00,1184.00,GasA,Ex,Y,SBrkr,1184.00,1426.00,0.00,2610.00,0.00,0.00,2.00,1.00,4.00,1.00,Ex,11.00,Typ,1.00,BuiltIn,2007.00,Fin,2.00,550.00,TA,TA,Y,208.00,364.00,0.00,0.00,0.00,0.00,0.00,8.00,2007.00,New,Partial,303477.00
877.00,20.00,RL,94.00,25286.00,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4.00,5.00,1963.00,1963.00,Gable,CompShg,HdBoard,Plywood,None,0.00,TA,TA,PConc,TA,TA,Gd,ALQ,633.00,Unf,0.00,431.00,1064.00,GasA,Gd,Y,SBrkr,1040.00,0.00,0.00,1040.00,1.00,0.00,1.00,0.00,3.00,1.00,TA,5.00,Typ,0.00,Attchd,1963.00,Unf,2.00,648.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2007.00,WD,Normal,132250.00
878.00,60.00,RL,74.00,8834.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.00,5.00,2004.00,2005.00,Hip,CompShg,VinylSd,VinylSd,Stone,216.00,Gd,TA,PConc,Ex,TA,No,GLQ,1170.00,Unf,0.00,292.00,1462.00,GasA,Ex,Y,SBrkr,1462.00,762.00,0.00,2224.00,1.00,0.00,2.00,1.00,4.00,1.00,Ex,10.00,Typ,1.00,Attchd,2004.00,Fin,3.00,738.00,TA,TA,Y,184.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00,WD,Normal,350000.00
879.00,85.00,RL,88.00,11782.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5.00,7.00,1961.00,1995.00,Gable,CompShg,HdBoard,HdBoard,None,0.00,TA,TA,CBlock,TA,TA,Av,ALQ,899.00,Unf,0.00,210.00,1109.00,GasA,TA,Y,SBrkr,1155.00,0.00,0.00,1155.00,1.00,0.00,1.00,0.00,3.00,1.00,Gd,6.00,Min2,0.00,Detchd,1987.00,Unf,2.00,576.00,TA,TA,Y,192.00,0.00,0.00,0.00,0.00,0.00,400.00,6.00,2010.00,WD,Normal,148000.00
880.00,20.00,RL,0.00,7000.00,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.00,8.00,1978.00,2005.00,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.00,Gd,Gd,CBlock,TA,TA,No,ALQ,646.00,Unf,0.00,218.00,864.00,GasA,Ex,Y,SBrkr,864.00,0.00,0.00,864.00,1.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1978.00,Unf,1.00,336.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00,WD,Normal,136500.00
881.00,20.00,RL,60.00,7024.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.00,5.00,2005.00,2006.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,TA,TA,PConc,Ex,Gd,No,ALQ,980.00,Unf,0.00,110.00,1090.00,GasA,Gd,Y,SBrkr,1090.00,0.00,0.00,1090.00,1.00,0.00,1.00,1.00,2.00,1.00,TA,5.00,Typ,0.00,Attchd,2005.00,Fin,2.00,450.00,TA,TA,Y,0.00,49.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00,WD,Normal,157000.00
882.00,50.00,RL,44.00,13758.00,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7.00,5.00,1990.00,1991.00,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.00,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902.00,Unf,0.00,254.00,1156.00,GasA,Ex,Y,SBrkr,1187.00,530.00,0.00,1717.00,0.00,0.00,2.00,1.00,3.00,1.00,Gd,7.00,Typ,1.00,Attchd,1990.00,RFn,2.00,400.00,TA,TA,Y,168.00,36.00,0.00,0.00,0.00,0.00,0.00,4.00,2007.00,WD,Normal,187500.00
883.00,60.00,RL,0.00,9636.00,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.00,5.00,1992.00,1993.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,TA,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,808.00,808.00,GasA,Gd,Y,SBrkr,808.00,785.00,0.00,1593.00,0.00,0.00,2.00,1.00,3.00,1.00,TA,7.00,Typ,1.00,BuiltIn,1993.00,RFn,2.00,389.00,TA,TA,Y,342.00,40.00,0.00,0.00,0.00,0.00,0.00,12.00,2009.00,WD,Normal,178000.00
884.00,75.00,RL,60.00,6204.00,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4.00,5.00,1912.00,1950.00,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.00,Gd,TA,PConc,TA,Fa,No,Unf,0.00,Unf,0.00,795.00,795.00,GasA,TA,N,SBrkr,954.00,795.00,481.00,2230.00,1.00,0.00,1.00,0.00,5.00,1.00,TA,10.00,Typ,0.00,Detchd,1997.00,Unf,1.00,440.00,TA,Gd,Y,0.00,188.00,0.00,0.00,0.00,0.00,0.00,3.00,2006.00,WD,Normal,118500.00
885.00,20.00,RL,65.00,7150.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,5.00,1967.00,1967.00,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.00,TA,TA,CBlock,TA,TA,No,BLQ,432.00,Unf,0.00,460.00,892.00,GasA,TA,Y,SBrkr,892.00,0.00,0.00,892.00,0.00,0.00,1.00,0.00,3.00,1.00,TA,5.00,Typ,0.00,Attchd,1967.00,RFn,1.00,288.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00,WD,Normal,100000.00
886.00,120.00,FV,50.00,5119.00,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9.00,5.00,1999.00,2000.00,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.00,Gd,TA,PConc,Ex,TA,Av,GLQ,1238.00,Unf,0.00,460.00,1698.00,GasA,Ex,Y,SBrkr,1709.00,0.00,0.00,1709.00,1.00,0.00,2.00,0.00,2.00,1.00,Gd,5.00,Typ,1.00,Attchd,1999.00,Fin,2.00,506.00,TA,TA,Y,97.00,65.00,0.00,0.00,0.00,0.00,0.00,1.00,2008.00,CWD,Abnorml,328900.00
887.00,90.00,RL,70.00,8393.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,0.0001mes,Norm,Norm,Duplex,1Story,5.00,5.00,1959.00,2005.00,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.00,TA,TA,CBlock,TA,TA,No,LwQ,528.00,Unf,0.00,1098.00,1626.00,GasA,Ex,Y,SBrkr,1712.00,0.00,0.00,1712.00,0.00,0.00,2.00,0.00,4.00,2.00,TA,8.00,Typ,0.00,Attchd,2005.00,Fin,2.00,588.00,TA,TA,Y,272.00,54.00,0.00,0.00,0.00,0.00,0.00,6.00,2006.00,WD,Family,145000.00
888.00,50.00,RL,59.00,16466.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.00,7.00,1955.00,1955.00,Gable,CompShg,MetalSd,MetalSd,None,0.00,TA,Gd,PConc,TA,TA,No,Unf,0.00,Unf,0.00,816.00,816.00,GasA,TA,Y,SBrkr,872.00,521.00,0.00,1393.00,0.00,0.00,1.00,1.00,3.00,1.00,TA,8.00,Typ,0.00,Attchd,1955.00,Unf,1.00,300.00,TA,TA,Y,121.00,0.00,0.00,0.00,265.00,0.00,0.00,4.00,2008.00,WD,Normal,135500.00
889.00,20.00,RL,95.00,15865.00,Pave,IR1,Lvl,AllPub,Inside,Mod,0.0001mes,Norm,Norm,1Fam,1Story,8.00,6.00,1970.00,1970.00,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.00,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351.00,Rec,823.00,1043.00,2217.00,GasA,Ex,Y,SBrkr,2217.00,0.00,0.00,2217.00,1.00,0.00,2.00,0.00,4.00,1.00,Gd,8.00,Typ,1.00,Attchd,1970.00,Unf,2.00,621.00,TA,TA,Y,81.00,207.00,0.00,0.00,224.00,0.00,0.00,10.00,2007.00,WD,Normal,268000.00
890.00,20.00,RL,128.00,12160.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Feedr,Norm,1Fam,1Story,6.00,4.00,1953.00,1953.00,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.00,TA,TA,CBlock,TA,TA,No,BLQ,1024.00,Unf,0.00,481.00,1505.00,GasA,Ex,Y,SBrkr,1505.00,0.00,0.00,1505.00,1.00,0.00,1.00,0.00,2.00,1.00,TA,6.00,Typ,1.00,Attchd,1953.00,RFn,2.00,505.00,TA,TA,Y,0.00,0.00,0.00,162.00,0.00,0.00,0.00,2.00,2009.00,WD,Normal,149500.00
891.00,50.00,RL,60.00,8064.00,Pave,Reg,Lvl,AllPub,Corner,Gtl,0.0001mes,Artery,Norm,1Fam,1.5Fin,5.00,7.00,1949.00,2006.00,Gable,CompShg,MetalSd,MetalSd,None,0.00,TA,Gd,CBlock,TA,TA,Mn,Unf,0.00,Unf,0.00,672.00,672.00,GasA,Ex,Y,SBrkr,672.00,252.00,0.00,924.00,0.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,1.00,Detchd,2003.00,Unf,2.00,576.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,7.00,2007.00,WD,Normal,122900.00
892.00,60.00,RL,70.00,11184.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6.00,5.00,1978.00,1978.00,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.00,TA,TA,CBlock,TA,TA,No,LwQ,226.00,Rec,500.00,192.00,918.00,GasA,Gd,Y,SBrkr,918.00,765.00,0.00,1683.00,0.00,0.00,2.00,1.00,3.00,1.00,TA,7.00,Typ,1.00,Attchd,1978.00,RFn,2.00,440.00,TA,TA,Y,243.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00,WD,Normal,172500.00
893.00,20.00,RL,70.00,8414.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6.00,8.00,1963.00,2003.00,Hip,CompShg,HdBoard,HdBoard,None,0.00,TA,TA,CBlock,TA,TA,No,GLQ,663.00,Unf,0.00,396.00,1059.00,GasA,TA,Y,SBrkr,1068.00,0.00,0.00,1068.00,0.00,1.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,0.00,Attchd,1963.00,RFn,1.00,264.00,TA,TA,Y,192.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2006.00,WD,Normal,154500.00
894.00,20.00,RL,0.00,13284.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5.00,5.00,1954.00,1954.00,Gable,CompShg,Wd Sdng,Plywood,None,0.00,TA,TA,PConc,Gd,TA,Mn,BLQ,1064.00,Unf,0.00,319.00,1383.00,GasA,TA,Y,SBrkr,1383.00,0.00,0.00,1383.00,1.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,1.00,Attchd,1954.00,Unf,1.00,354.00,TA,TA,Y,511.00,116.00,0.00,0.00,0.00,0.00,0.00,6.00,2008.00,WD,Normal,165000.00
895.00,90.00,RL,64.00,7018.00,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5.00,5.00,1979.00,1979.00,Gable,CompShg,Plywood,Plywood,None,0.00,TA,TA,Slab,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GasA,TA,Y,SBrkr,1535.00,0.00,0.00,1535.00,0.00,0.00,2.00,0.00,4.00,2.00,TA,8.00,Typ,0.00,Attchd,1979.00,Unf,2.00,400.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00,WD,Alloca,118858.00
896.00,60.00,RL,71.00,7056.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,2Story,6.00,5.00,1963.00,1963.00,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.00,TA,TA,CBlock,TA,TA,No,BLQ,400.00,Unf,0.00,380.00,780.00,GasA,TA,Y,SBrkr,983.00,813.00,0.00,1796.00,1.00,0.00,1.00,1.00,4.00,1.00,TA,8.00,Typ,1.00,Attchd,1963.00,RFn,2.00,483.00,TA,TA,Y,0.00,50.00,0.00,0.00,0.00,0.00,0.00,10.00,2008.00,WD,Normal,140000.00
897.00,30.00,RM,50.00,8765.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4.00,6.00,1936.00,1950.00,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.00,TA,TA,BrkTil,TA,TA,No,ALQ,285.00,Unf,0.00,666.00,951.00,GasA,Ex,N,SBrkr,951.00,0.00,0.00,951.00,0.00,0.00,1.00,0.00,2.00,1.00,TA,6.00,Typ,0.00,Detchd,1936.00,Unf,1.00,327.00,TA,TA,Y,0.00,28.00,0.00,0.00,0.00,0.00,0.00,4.00,2006.00,WD,Abnorml,106500.00
898.00,90.00,RL,64.00,7018.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5.00,5.00,1979.00,1979.00,Gable,CompShg,Plywood,Plywood,None,0.00,TA,TA,Slab,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GasA,TA,Y,SBrkr,1120.00,1120.00,0.00,2240.00,0.00,0.00,2.00,0.00,6.00,2.00,TA,12.00,Typ,0.00,Detchd,1979.00,Unf,2.00,528.00,TA,TA,Y,154.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00,WD,Alloca,142953.00
899.00,20.00,RL,100.00,12919.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9.00,5.00,2009.00,2010.00,Hip,CompShg,VinylSd,VinylSd,Stone,760.00,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188.00,Unf,0.00,142.00,2330.00,GasA,Ex,Y,SBrkr,2364.00,0.00,0.00,2364.00,1.00,0.00,2.00,1.00,2.00,1.00,Ex,11.00,Typ,2.00,Attchd,2009.00,Fin,3.00,820.00,TA,TA,Y,0.00,67.00,0.00,0.00,0.00,0.00,0.00,3.00,2010.00,New,Partial,611657.00
900.00,20.00,RL,65.00,6993.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5.00,7.00,1961.00,1994.00,Gable,CompShg,HdBoard,Plywood,None,0.00,TA,TA,CBlock,TA,TA,No,BLQ,465.00,Unf,0.00,447.00,912.00,GasA,TA,Y,SBrkr,1236.00,0.00,0.00,1236.00,0.00,0.00,1.00,0.00,3.00,1.00,TA,6.00,Typ,1.00,Attchd,1961.00,Unf,1.00,288.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2006.00,WD,Normal,135000.00
901.00,20.00,RL,0.00,7340.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,4.00,6.00,1971.00,1971.00,Gable,CompShg,HdBoard,HdBoard,None,0.00,TA,TA,CBlock,TA,TA,No,ALQ,322.00,Unf,0.00,536.00,858.00,GasA,TA,Y,SBrkr,858.00,0.00,0.00,858.00,0.00,0.00,1.00,0.00,2.00,1.00,TA,4.00,Typ,0.00,Detchd,1979.00,Unf,1.00,684.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00,WD,Normal,110000.00
902.00,20.00,RL,64.00,8712.00,Pave,IR1,Lvl,AllPub,Inside,Gtl,0.0001mes,Norm,Norm,1Fam,1Story,5.00,7.00,1957.00,2000.00,Hip,CompShg,MetalSd,MetalSd,None,0.00,TA,Gd,CBlock,TA,TA,Mn,BLQ,860.00,Unf,0.00,132.00,992.00,GasA,TA,Y,SBrkr,1306.00,0.00,0.00,1306.00,1.00,0.00,1.00,0.00,2.00,1.00,TA,5.00,Typ,0.00,Detchd,1968.00,Unf,1.00,756.00,TA,TA,Y,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2009.00,WD,Normal,153000.00
903.00,60.00,RL,63.00,7875.00,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.00,5.00,2003.00,2003.00,Gable,CompShg,VinylSd,VinylSd,None,0.00,Gd,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,783.00,783.00,GasA,Ex,Y,SBrkr,807.00,702.00,0.00,1509.00,0.00,0.00,2.00,1.00,3.00,1.00,Gd,8.00,Typ,1.00,Attchd,2003.00,Fin,2.00,393.00,TA,TA,Y,0.00,75.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00,WD,Normal,180000.00
904.00,20.00,RL,50.00,14859.00,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7.00,5.00,2006.00,2006.00,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.00,Gd,TA,PConc,Gd,TA,No,Unf,0.00,Unf,0.00,1670.00,1670.00,GasA,Ex,Y,SBrkr,1670.00,0.00,0.00,1670.00,0.00,0.00,2.00,0.00,3.00,1.00,Gd,7.00,Typ,1.00,Attchd,2006.00,RFn,3.00,690.00,TA,TA,Y,144.00,60.00,0.00,0.00,0.00,0.00,0.00,8.00,2006.00,New,Partial,240000.00
